5616	severely	51
1172	shall	21
3448	shamrock	32
3418	shanghai	39
5356	shape	30
5860	shared	42
611	shareholder	1111
5591	shareholding	26
4456	sharing	43
51	sharp	341
4898	sharply	366
2441	shearson	178
5703	shed	25
4206	sheet	134
4185	shelf	103
256	shell	62
5349	shield	25
2643	shift	141
3280	shifting	31
5280	ship	215
3724	shipbuilding	29
705	shipment	376
3732	shipped	77
696	shipping	196
165	shock	24
136	shoe	25
4509	shop	40
1212	shopping	47
4993	short	392
5517	short-term	293
3866	shortage	190
5949	shorter	28
5265	shortfall	92
5481	shortly	150
2737	shot	26
5858	show	572
2184	showed	388
5214	showing	101
5064	shown	88
2511	shrs	691
1640	shultz	55
5721	shut	87
1048	shutdown	36
1003	side	259
4075	siemens	28
3190	sight	39
3658	sign	380
767	signal	137
798	signalled	24
1093	signed	616
1587	significance	27
1508	significant	341
4147	significantly	170
2981	signing	50
1685	silkworm	21
3916	silver	115
4038	similar	353
4228	similarly	25
1129	simon	25
4031	simple	29
3656	simply	90
3078	simultaneously	34
4916	since	1365
5916	singapore	126
2399	single	153
975	single-family	24
2085	sinking	62
5734	sir	44
3576	sit	26
5448	site	112
1916	situation	383
2730	six	1546
526	six-month	53
3368	six-year	27
5856	sixth	53
5305	size	166
1480	sizeable	26
1465	slack	24
1374	slash	28
1109	slashed	21
5075	slated	24
2547	slaughter	53
2591	slide	72
4255	slight	77
3245	slightly	348
4799	slim	20
5346	slip	23
4336	slipped	58
3257	slow	192
2719	slowdown	40
1531	slowed	69
1170	slower	59
3874	slowing	49
2929	slowly	44
5513	sluggish	57
3637	slump	58
1058	small	445
953	smaller	136
1519	smelter	52
2937	smith	126
2685	snow	32
27	so-called	129
5136	soar	25
4842	soared	49
3487	soaring	25
5737	social	135
2655	socialist	61
714	societe	40
1319	society	50
4364	soft	119
2259	software	184
2469	soil	23
135	sold	885
5651	sole	122
844	solid	53
1428	solution	171
2152	solve	72
1462	solved	20
2234	someone	35
4144	something	100
4078	sometime	35
5971	sometimes	36
371	somewhat	53
2228	son	65
2607	soon	422
3066	sooner	23
3221	sophisticated	23
5254	sorghum	53
4562	sort	57
4635	sosnoff	23
4902	sought	183
576	sound	77
889	sour	36
5639	source	1145
77	south	270
1835	south africa	107
963	south african	69
5438	south korea	136
582	south korean	47
2264	southeast	52
1004	southern	200
4467	southfield	23
3787	southwest	72
1660	southwestern	28
1983	sovereign	30
3571	soviet	302
5267	soybean	224
2046	spa	59
719	space	95
5049	spain	155
1554	spanish	84
1300	spare	33
5400	spark	28
3389	sparked	44
2457	spc	28
3410	speaker	68
3469	speaking	197
3612	special	481
4043	specialist	42
3007	specialty	85
2734	specific	221
3647	specifically	52
3675	specification	20
2123	specified	31
1074	specify	64
4743	speculate	25
5130	speculated	43
43	speculation	189
2809	speculative	102
1155	speculator	35
54	speech	189
2633	speed	94
2332	spell	33
244	spend	97
931	spending	389
2836	spent	93
579	spin	21
1062	spirit	55
1038	split	402
960	spoke	38
2196	spokesman	1338
5457	spokeswoman	173
4434	sponsor	22
4134	sponsored	28
2023	sport	28
5345	spot	146
5351	spotlight	54
1140	spread	167
3173	spreading	24
1167	spring	164
736	spur	47
4947	square	45
3400	squeeze	24
3040	srd	27
4716	sri	38
2337	st	198
3097	st. louis	26
5981	stabilisation	39
5449	stabilise	97
852	stabilising	26
3124	stability	241
3287	stabilization	34
5510	stabilize	92
3458	stabilized	21
3062	stabilizing	28
3709	stable	191
1332	staff	224
490	stage	162
5530	staged	22
2407	stake	683
4139	stamford	77
650	stance	82
2862	stand	157
2432	standard	556
4679	standing	41
1101	standstill	41
757	stanley	144
2658	star	39
3529	start	683
882	start-up	22
5520	started	289
3589	starting	240
4766	state	1187
722	state-owned	165
4527	state-run	35
1727	stated	92
3042	statement	1386
5212	station	139
3815	statistic	287
2705	statistical	35
3350	status	120
4653	statutory	26
3238	stay	132
71	steadily	56
5409	steady	219
1398	steam	38
605	stearns	47
4488	steel	227
4719	steep	50
793	steer	47
1087	steering	39
2019	stem	70
4074	stemmed	25
1853	stemming	32
764	step	372
4287	stephen	51
3843	stepped	33
3208	stepping	23
2916	sterling	211
553	steven	24
4787	stg	569
3525	stick	35
2411	sticking	21
4891	stiff	26
4689	still	916
2014	stimulate	140
672	stimulating	30
2400	stimulation	20
1329	stimulus	24
2565	stockbroker	38
1940	stockholder	153
3710	stockholm	82
4023	stockpile	25
3001	stoltenberg	67
4664	stone	28
2117	stood	140
3286	stop	252
5549	stoppage	38
596	stopped	95
4029	storage	115
922	store	354
5473	storm	20
3135	story	42
1412	straight	61
1037	strain	35
2248	strained	20
4007	strait	37
1912	strategic	115
2157	strategy	223
497	stream	36
4921	street	248
5453	strength	171
4838	strengthen	98
5149	strengthened	54
3150	strengthening	49
865	stress	46
1930	stressed	95
2357	stretch	22
1836	strict	35
3177	strictly	21
1759	strike	305
3938	striker	22
560	striking	44
1236	strong	649
4629	stronger	118
157	strongest	24
81	strongly	122
2412	struck	66
4954	structural	64
1864	structure	186
1949	structured	21
2017	struggle	27
5171	student	28
5664	studied	29
3733	study	317
3081	studying	81
789	subcommittee	152
4472	subject	556
2191	submit	52
1249	submitted	107
2170	subordinated	470
3579	subroto	22
620	subscribe	23
4301	subscriber	35
1852	subscription	70
4840	subsequent	62
4126	subsequently	38
4731	subsidiary	1184
4542	subsidized	42
3949	subsidy	185
1590	substance	21
2771	substantial	286
4005	substantially	198
888	substitute	29
956	succeed	88
3847	succeeded	29
4856	succeeding	44
1624	succeeds	26
5249	success	136
303	successful	160
4328	successfully	51
595	successive	29
1766	successor	46
3164	sudden	29
5373	suddenly	23
1528	sue	29
4722	sued	34
1700	suffer	53
2640	suffered	91
3781	suffering	46
1408	sufficient	91
4159	sugar	252
3246	suggest	61
4890	suggested	149
206	suggesting	33
5514	suggestion	60
4669	suggests	38
3991	suisse	63
3130	suit	189
983	suitable	29
4762	suitor	24
4964	sullivan	28
5572	sulphur	23
1520	sum	81
2927	sumita	47
4773	sumitomo	52
5950	summary	33
5020	summer	174
4256	summit	114
4116	sun	76
201	sunday	108
3170	super	39
4615	supercomputer	29
5519	superior	37
2470	supermarket	64
1083	supervision	21
17	supervisory	42
951	supplementary	34
1112	supplied	48
4363	supplier	118
4919	supply	782
3085	supply/demand	23
1070	supplying	22
3696	support	785
653	supported	160
430	supporter	33
1602	supporting	51
3364	supportive	24
4476	supposed	22
3196	supreme	68
3505	sure	101
1565	surface	35
2828	surge	74
2824	surged	35
1241	surplus	555
5531	surprise	74
4036	surprised	51
759	surrounding	33
5843	surveillance	28
5989	survey	125
3831	survive	30
2166	suspend	71
1792	suspended	194
2861	suspending	33
3588	suspends	22
326	suspension	104
118	suspicion	21
209	sustain	43
2601	sustained	66
5111	swap	93
4533	sweden	104
265	swedish	73
4222	sweeping	28
2452	sweet	38
2434	swing	42
1341	swiss	272
5956	switch	60
1252	switched	30
4033	switching	40
5426	switzerland	130
5206	sydney	124
1655	symbol	53
5650	syndicate	92
1473	syndicated	38
5314	syndication	36
5279	synthetic	21
1431	syria	21
1501	system	1694
5794	t-bill	38
3123	t.	37
2871	ta	26
2681	table	59
3119	tackle	27
1130	tactic	24
417	taft	24
3019	taipei	95
1807	taiwan	164
1313	taiwanese	20
1544	take	1188
2270	take-up	21
3547	taken	468
3778	takeover	340
3360	taking	364
5525	talk	950
5056	talked	28
4410	talking	116
2422	tampa	40
3660	tandem	21
4487	tangible	24
5638	tanjug	22
82	tank	40
4989	tanker	83
2133	tanzania	20
335	tap	45
4155	tape	45
1257	target	491
5418	targeted	49
2739	targetted	33
4848	tariff	296
1800	task	49
5779	taupo	21
1253	tax	1174
3583	tax-free	41
678	taxation	29
4951	taxpayer	21
3803	taylor	20
5125	tea	33
4056	team	113
3039	technical	198
4794	technically	28
1870	technique	42
1923	technological	20
4295	technology	477
1854	tehran	44
2214	telecom	60
5645	telecommunication	197
2806	telegraph	88
3154	telephone	324
5563	televised	28
1136	television	249
2676	telex	37
3222	tell	88
4133	telling	46
5319	temperature	50
4034	temporarily	65
2227	temporary	208
1475	ten	115
2268	tend	30
911	tendency	22
2199	tender	595
1810	tendered	87
2092	tendering	30
2453	tenn	89
4658	tension	77
1020	tentative	44
3595	tentatively	30
5221	term	1495
3855	termed	28
5873	terminal	115
5223	terminate	33
5312	terminated	75
681	termination	50
741	territory	55
2770	test	257
5378	tested	36
3743	testimony	66
3129	testing	98
2375	tex	48
2198	texaco	81
4575	texas	482
1978	text	24
1025	textile	101
5189	thai	53
3717	thailand	88
1699	thatcher	56
2158	theme	23
3316	therapy	21
1288	thereafter	58
2812	thereby	25
800	therefore	111
1237	thin	40
1297	thing	206
4450	think	462
3038	thinking	32
48	third	688
5334	thomas	85
4545	thomson	35
600	though	200
3036	thought	156
2131	thousand	101
5284	threat	124
2446	threaten	35
5593	threatened	124
2068	threatening	32
4498	threatens	23
735	three-day	35
5554	three-for-one	22
915	three-for-two	75
1499	three-month	69
2489	three-year	100
5673	thrift	48
2267	throughout	130
4211	thrust	24
1315	thursday	186
5619	thus	110
3797	tie	74
3821	tied	48
4445	tight	84
895	tighten	48
3789	tightened	24
1869	tightening	42
418	tighter	28
3200	timber	24
221	time	1618
901	timely	21
4870	timetable	27
5601	timing	74
660	tin	55
1084	tire	49
1895	title	32
5154	tobacco	51
5366	today	2094
3003	together	200
3165	token	21
2749	tokyo	1011
5054	toledo	23
339	toll	28
2873	tom	37
3181	tomorrow	392
1809	ton	189
2087	tone	48
4057	tonight	66
411	tonnage	48
673	tonne	977
1063	took	306
210	tool	109
2804	top	333
4808	topic	28
5252	topped	22
5478	toronto	442
3211	torrance	21
3907	toshiba	25
2343	total	1774
3191	totaled	160
3494	totaling	67
3896	totalled	206
859	totalling	139
4547	totally	43
4812	touch	27
4596	touched	22
3489	tough	117
3917	tour	44
1693	tourist	20
4108	toward	141
4822	towards	195
4894	tower	29
2216	town	68
3854	township	21
773	toyota	32
333	track	55
5596	trade	1986
4072	trade-weighted	23
2532	traded	321
431	trademark	26
2577	trader	613
4279	trading	1236
1741	traditional	135
3592	traditionally	60
608	traffic	78
5272	train	22
5728	training	46
2879	tranche	85
810	trans	39
1678	transaction	632
3965	transfer	213
5994	transferred	58
3713	transit	25
4823	transition	33
3951	transmission	51
5030	transport	161
487	transportation	138
835	trapped	23
5166	travel	45
3033	treasurer	51
518	treasury	794
3984	treat	42
449	treated	37
240	treatment	98
783	treaty	38
5834	tree	26
2296	tremendous	28
5110	tremor	22
744	trend	235
1141	trial	70
4270	tried	68
1365	trigger	45
1787	triggered	65
4525	trillion	35
3299	trim	32
1453	trip	80
5325	triple	22
999	troop	49
1079	trouble	65
4269	troubled	46
675	troy	53
4979	truck	155
4087	true	61
4173	trump	23
5001	trust	468
1957	trustee	38
3740	try	240
3767	trying	196
2195	tuesday	260
2787	tulsa	39
1712	turkey	69
5498	turkish	44
2540	turmoil	30
55	turn	147
4523	turnaround	33
2963	turned	89
3830	turning	59
2136	turnover	263
4422	tv	30
5126	twa	44
2413	twice	75
4313	two-day	55
4939	two-for-one	115
1941	two-thirds	65
2070	two-week	33
327	two-year	77
1385	tx	52
3834	type	125
1153	typical	22
938	u	341
1439	u.	80
2881	u.k.	604
4609	u.n.	38
1697	u.s.a.	25
104	uae	29
2688	ual	28
5545	uaw	29
4437	uk	84
4650	ultimate	25
847	ultimately	60
5041	unable	131
4694	unacceptable	37
174	unadjusted	46
4114	unaffected	22
5026	unanimously	42
5889	unavailable	51
5760	uncertain	67
3822	uncertainty	149
4955	unchanged	378
5011	unclear	33
515	und	32
1013	underground	49
4460	underlying	128
4703	undermine	31
4002	undersecretary	47
2202	understand	35
3758	understanding	85
5108	understood	39
2808	undertake	29
5783	undertaken	39
4169	undertaking	31
514	undervalued	34
3270	underway	94
592	underwrite	41
4447	underwriter	307
4065	underwriting	357
5339	underwritten	71
314	undisclosed	258
94	unemployed	26
5390	unemployment	122
1764	unexpected	35
4291	unfair	83
1954	unidentified	36
1507	unilateral	36
5759	unilever	23
2984	union	706
5663	unisys	20
396	unit	2069
5211	united	124
3902	united arab	45
5788	united kingdom	23
2872	united nations	42
379	united states	757
3992	united steelworkers	20
508	united technologies	24
642	universal	34
2951	university	117
1814	unknown	29
3068	unless	268
3642	unlike	37
5323	unlikely	231
5763	unlimited	20
317	unnamed	40
2238	unnecessary	21
4471	unpaid	28
3876	unprecedented	43
1191	unprofitable	34
5883	unrealistic	22
46	unrelated	20
3844	unresolved	24
323	unrest	34
5163	unsatisfactory	20
3447	unsecured	74
864	unsolicited	36
5371	unspecified	76
5695	unsuccessful	44
618	unusual	58
4600	unusually	40
5486	unveiled	67
1537	unveils	27
2380	unwanted	21
2443	unwilling	29
4372	upcoming	35
693	upgrade	72
2384	upgraded	65
1089	upham	51
658	upheld	22
195	upon	133
4874	upper	77
3562	ups	70
4802	upturn	41
2224	upward	104
1192	upwards	33
3771	urge	145
1576	urged	181
1881	urgent	32
5998	urging	58
4837	uruguay	41
2111	us	84
5815	usa	52
900	usage	27
1683	usair	53
2356	usda	341
845	use	722
2189	used	977
4813	useful	38
363	user	102
3490	using	236
3554	ussr	96
2052	usual	48
1075	usually	75
801	usx	40
1872	utah	60
3680	utilisation	20
107	utility	210
1558	utilization	36
3790	va	179
3523	valid	39
3922	valley	93
3064	valuation	20
5190	value	888
2624	valued	179
171	van	53
4674	vancouver	114
2137	variable	48
2894	variety	88
5865	various	200
5006	varying	20
5605	vast	32
5236	vega	25
1753	vegetable	100
419	vehicle	168
4146	vendor	33
5857	venezuela	111
4067	venezuelan	44
3268	venice	67
4927	venture	435
5198	version	86
5784	versus	146
555	vessel	103
5326	veto	72
1776	via	184
2475	viability	20
4963	viable	22
647	vice	432
3558	vice-president	75
4093	victim	31
1090	victor	28
2329	victory	50
848	video	102
3994	vienna	44
5131	view	360
3501	viewed	36
3986	vigorous	20
875	vigorously	25
5792	village	29
671	violated	47
1539	violating	30
4835	violation	102
4567	violence	20
1788	virginia	38
5969	virtual	29
5499	virtually	105
2376	virus	33
3695	visible	29
4137	visit	205
556	visited	31
3099	visiting	30
2520	vista	20
4337	vital	68
5113	voice	49
3096	voiced	30
456	volatile	55
5053	volatility	60
2324	volcker	122
988	volkswagen	50
3807	volume	412
378	voluntarily	26
2684	voluntary	49
1160	von	22
3408	vote	329
5361	voted	142
3800	voter	21
4693	voting	156
1865	vowed	21
39	vowg.f	36
841	vulnerable	35
16	vw	32
5406	w.	78
5029	wage	191
3678	wagner	30
4238	wait	95
1991	waiting	86
79	waiver	20
1018	wake	42
3557	wale	23
5394	wall	231
1185	walter	38
4216	waltham	30
5838	wang	32
771	want	551
2907	wanted	203
4018	war	241
2764	warburg	55
703	ward	38
825	warehouse	44
2263	warm	27
4579	warned	167
5632	warning	83
2251	warns	57
392	warrant	312
689	warren	20
1523	warship	39
3586	wary	25
4241	wash	71
2415	waste	80
2483	watch	46
405	watching	33
1044	water	202
4747	waterway	24
5112	wave	58
3762	way	706
2497	wayne	38
1841	weak	162
970	weaken	27
5603	weakened	39
3857	weakening	36
2724	weaker	83
1401	weakness	109
4174	weapon	46
1461	weather	173
4553	wedd	21
194	wednesday	176
4250	weekend	176
3253	weekly	210
3050	weigh	23
2622	weight	57
2704	weighted	24
5730	weinberger	37
4026	welcome	64
4189	welcomed	85
5032	well	932
4574	wellington	86
134	went	184
4681	west	231
3982	west berlin	21
5677	west german	338
3362	west germany	500
3105	west texas	48
5529	west virginia	21
5552	western	352
3273	western europe	27
2752	westinghouse	23
1189	westminster	30
4617	westpac	26
3153	wet	32
1790	whatever	50
1567	wheat	426
1046	whereby	23
464	whether	572
1114	white	358
154	whole	190
5070	wholesale	109
3417	wholly	132
1305	wholly-owned	95
1326	whose	200
29	wi	74
2999	wide	89
4537	wide-ranging	21
4591	widely	118
192	widen	20
1739	widened	48
2074	widening	26
890	wider	52
394	widespread	93
1282	wiesbaden	20
3591	wil	20
4540	william	210
1180	williams	33
2796	willing	162
2083	willingness	60
4418	willy	24
1268	wilmington	28
4387	wilson	51
3933	win	203
1513	wind	43
4353	window	41
24	wine	28
2372	winner	21
2763	winning	25
2038	winnipeg	29
3462	winter	136
5476	wireless	37
1839	wisconsin	38
4959	wish	52
5228	withdraw	72
5751	withdrawal	75
1606	withdrawing	26
2461	withdrawn	54
2603	withdrew	47
2305	withholding	28
630	within	654
5819	without	555
5775	witter	43
1119	wo	79
5671	woman	34
2223	won	193
3051	wood	71
5947	woolworth	23
2316	word	59
4015	work	652
1687	worked	88
5738	worker	357
2534	workforce	88
438	working	413
4518	workstation	29
1920	world	1239
5407	worldwide	215
2833	worried	77
2925	worry	67
1735	worse	37
4332	worsen	24
1848	worst	71
3513	worth	574
4339	wounded	20
0	wright	56
4760	write	47
3806	write-off	32
1659	writedown	72
2161	writedowns	34
2039	writeoff	27
1132	writer	22
283	writing	39
3644	written	99
1885	wrong	47
4909	wrote	29
460	wti	31
4978	wx	20
4740	xon	46
3136	yamaichi	32
3397	yasuhiro	111
2382	year-ago	169
1783	year-earlier	52
551	year-end	102
4052	year-on-year	95
452	year-to-date	83
5761	yearend	21
965	yearly	39
1743	yen	684
4230	yes	22
67	yesterday	1119
4030	yet	423
5185	yeutter	93
5599	yield	423
1749	yielded	24
3403	yielding	68
3603	young	51
1623	yr	39
3597	yuan	26
4489	yugoslav	33
188	yugoslavia	49
5095	zaire	20
172	zambia	26
3205	zealand	46
2419	zero	83
5153	zimbabwe	21
1283	zinc	69
5290	zoete	20
1786	zone	82
5548	zurich	138
